Time,Event,Value
542.603,AccDirty,65
542.604,AccPause,780
542.676,AccDirty,65
542.676,AccPause,845
542.748,AccDirty,65
542.748,AccPause,910
542.820,AccDirty,65
542.820,AccPause,975
542.892,AccDirty,65
542.892,AccPause,1040
542.964,AccDirty,65
542.964,AccPause,1105
543.036,AccDirty,65
543.036,AccPause,1170
543.108,AccDirty,65
543.108,AccPause,1235
543.180,AccDirty,65
543.180,AccPause,1300
543.252,AccDirty,65
543.252,AccPause,1365
543.324,AccDirty,65
543.324,AccPause,1430
543.396,AccDirty,65
543.396,AccPause,1495
543.468,AccDirty,65
543.468,AccPause,1560
543.540,AccDirty,65
543.540,AccPause,1625
543.612,AccDirty,65
543.612,AccPause,1690
543.684,AccDirty,65
543.684,AccPause,1755
543.756,AccDirty,65
543.756,AccPause,1820
543.828,AccDirty,65
543.828,AccPause,1885
543.900,AccDirty,65
543.900,AccPause,1950
543.972,AccDirty,65
543.972,AccPause,2015
544.044,AccDirty,65
544.045,AccPause,2080
544.116,AccDirty,65
544.116,AccPause,2145
544.188,AccDirty,65
544.189,AccPause,2210
544.261,AccDirty,65
544.261,AccPause,2275
544.333,AccDirty,65
544.333,AccPause,2340
544.405,AccDirty,65
544.406,AccPause,2405
544.477,AccDirty,65
544.477,AccPause,2470
544.549,AccDirty,65
544.549,AccPause,2535
544.621,AccDirty,65
544.621,AccPause,2600
544.693,AccDirty,65
544.693,AccPause,2665
544.765,AccDirty,65
544.765,AccPause,2730
544.837,AccDirty,65
544.837,AccPause,2795
544.909,AccDirty,65
544.909,AccPause,2860
544.981,AccDirty,65
544.981,AccPause,2925
545.053,AccDirty,65
545.053,AccPause,2990
545.125,AccDirty,65
545.125,AccPause,3055
545.197,AccDirty,65
545.197,AccPause,3120
545.269,AccDirty,65
545.269,AccPause,3185
545.341,AccDirty,65
545.341,AccPause,3250
545.413,AccDirty,65
545.414,AccPause,3315
545.485,AccDirty,65
545.485,AccPause,3380
545.557,AccDirty,65
545.558,AccPause,3445
545.629,AccDirty,65
545.629,AccPause,3510
545.701,AccDirty,65
545.702,AccPause,3575
545.773,AccDirty,65
545.774,AccPause,3640
545.846,AccDirty,65
545.846,AccPause,3705
545.918,AccDirty,65
545.918,AccPause,3770
545.990,AccDirty,65
545.990,AccPause,3835
546.062,AccDirty,65
546.062,AccPause,3900
546.134,AccDirty,65
546.134,AccPause,3965
546.206,AccDirty,65
546.206,AccPause,4030
546.278,AccDirty,65
546.278,AccPause,4095
546.350,AccDirty,65
546.350,AccPause,4160
546.422,AccDirty,0
546.423,AccDirty,0
546.424,AccDirty,7
546.424,AccDirty,7
546.424,AccDirty,14
546.425,AccDirty,21
546.425,AccDirty,21
546.426,AccDirty,28
546.426,AccDirty,28
546.427,AccDirty,35
546.427,AccDirty,35
546.428,AccDirty,42
546.428,AccDirty,49
546.429,AccDirty,49
546.429,AccDirty,49
546.429,AccDirty,49
546.431,AccDirty,56
546.431,AccPause,57
546.489,AccDirty,56
546.489,AccPause,57
546.547,AccDirty,57
546.547,AccPause,57
546.605,AccDirty,58
546.605,AccPause,57
546.663,AccDirty,59
546.664,AccPause,57
546.721,AccDirty,60
546.721,AccPause,57
546.779,AccDirty,61
546.779,AccPause,57
546.837,AccDirty,62
546.837,AccPause,57
546.895,AccDirty,63
546.895,AccPause,65
546.966,AccDirty,64
546.966,AccPause,65
547.038,AccDirty,65
547.038,AccPause,130
547.110,AccDirty,65
547.111,AccPause,195
547.182,AccDirty,65
547.183,AccPause,260
547.254,AccDirty,65
547.254,AccPause,325
547.326,AccDirty,65
547.327,AccPause,390
547.399,AccDirty,65
547.399,AccPause,455
547.471,AccDirty,65
547.471,AccPause,520
547.543,AccDirty,65
547.543,AccPause,585
547.615,AccDirty,65
547.615,AccPause,650
547.687,AccDirty,65
547.687,AccPause,715
547.759,AccDirty,65
547.759,AccPause,780
547.831,AccDirty,65
547.831,AccPause,845
547.903,AccDirty,65
547.903,AccPause,910
547.975,AccDirty,65
547.975,AccPause,975
548.047,AccDirty,65
548.047,AccPause,1040
548.119,AccDirty,65
548.119,AccPause,1105
548.191,AccDirty,65
548.191,AccPause,1170
548.263,AccDirty,65
548.263,AccPause,1235
548.335,AccDirty,65
548.335,AccPause,1300
548.407,AccDirty,65
548.407,AccPause,1365
548.479,AccDirty,65
548.480,AccPause,1430
548.551,AccDirty,65
548.551,AccPause,1495
548.623,AccDirty,65
548.623,AccPause,1560
548.695,AccDirty,65
548.696,AccPause,1625
548.767,AccDirty,65
548.767,AccPause,1690
548.839,AccDirty,65
548.839,AccPause,1755
548.911,AccDirty,65
548.912,AccPause,1820
548.984,AccDirty,65
548.984,AccPause,1885
549.056,AccDirty,65
549.056,AccPause,1950
549.128,AccDirty,65
549.128,AccPause,2015
549.200,AccDirty,65
549.200,AccPause,2080
549.272,AccDirty,65
549.272,AccPause,2145
549.344,AccDirty,65
549.344,AccPause,2210
549.416,AccDirty,65
549.416,AccPause,2275
549.488,AccDirty,65
549.488,AccPause,2340
549.560,AccDirty,65
549.560,AccPause,2405
549.632,AccDirty,65
549.632,AccPause,2470
549.704,AccDirty,65
549.704,AccPause,2535
549.776,AccDirty,65
549.776,AccPause,2600
549.848,AccDirty,65
549.848,AccPause,2665
549.920,AccDirty,65
549.920,AccPause,2730
549.992,AccDirty,65
549.992,AccPause,2795
550.064,AccDirty,65
550.064,AccPause,2860
550.136,AccDirty,65
550.136,AccPause,2925
550.208,AccDirty,65
550.208,AccPause,2990
550.280,AccDirty,65
550.280,AccPause,3055
550.352,AccDirty,65
550.352,AccPause,3120
550.424,AccDirty,65
550.425,AccPause,3185
550.497,AccDirty,65
550.497,AccPause,3250
550.569,AccDirty,65
550.569,AccPause,3315
550.641,AccDirty,65
550.641,AccPause,3380
550.713,AccDirty,65
550.713,AccPause,3445
550.785,AccDirty,65
550.785,AccPause,3510
550.857,AccDirty,65
550.857,AccPause,3575
550.929,AccDirty,65
550.929,AccPause,3640
551.001,AccDirty,65
551.001,AccPause,3705
551.073,AccDirty,65
551.073,AccPause,3770
551.145,AccDirty,65
551.145,AccPause,3835
551.217,AccDirty,65
551.217,AccPause,3900
551.289,AccDirty,65
551.289,AccPause,3965
551.361,AccDirty,65
551.361,AccPause,4030
551.433,AccDirty,69
551.434,AccPause,4095
551.505,AccDirty,0
551.506,AccDirty,0
551.506,AccDirty,7
551.507,AccDirty,7
551.508,AccDirty,14
551.508,AccDirty,21
551.508,AccDirty,21
551.509,AccDirty,28
551.510,AccDirty,28
551.510,AccDirty,35
551.510,AccDirty,35
551.512,AccDirty,42
551.512,AccDirty,49
551.512,AccDirty,49
551.512,AccDirty,49
551.512,AccDirty,49
551.513,AccDirty,56
551.513,AccPause,57
551.570,AccDirty,57
551.571,AccPause,57
551.628,AccDirty,58
551.628,AccPause,57
551.686,AccDirty,59
551.686,AccPause,57
551.745,AccDirty,60
551.745,AccPause,57
551.802,AccDirty,61
551.803,AccPause,57
551.860,AccDirty,62
551.860,AccPause,57
551.918,AccDirty,63
551.919,AccPause,65
551.986,AccDirty,64
551.986,AccPause,65
552.057,AccDirty,65
552.058,AccPause,130
552.130,AccDirty,65
552.130,AccPause,195
552.202,AccDirty,65
552.202,AccPause,260
552.274,AccDirty,65
552.274,AccPause,325
552.346,AccDirty,65
552.346,AccPause,390
552.418,AccDirty,65
552.418,AccPause,455
552.490,AccDirty,65
552.490,AccPause,520
552.562,AccDirty,65
552.562,AccPause,585
552.634,AccDirty,65
552.634,AccPause,650
552.706,AccDirty,65
552.706,AccPause,715
552.778,AccDirty,65
552.778,AccPause,780
552.850,AccDirty,65
552.850,AccPause,845
552.922,AccDirty,65
552.922,AccPause,910
552.994,AccDirty,65
552.994,AccPause,975
553.066,AccDirty,65
553.066,AccPause,1040
553.138,AccDirty,65
553.138,AccPause,1105
553.210,AccDirty,65
553.210,AccPause,1170
553.282,AccDirty,65
553.282,AccPause,1235
553.354,AccDirty,65
553.354,AccPause,1300
553.426,AccDirty,65
553.426,AccPause,1365
553.498,AccDirty,65
553.498,AccPause,1430
553.570,AccDirty,65
553.571,AccPause,1495
553.642,AccDirty,65
553.643,AccPause,1560
553.715,AccDirty,65
553.715,AccPause,1625
553.787,AccDirty,65
553.787,AccPause,1690
553.859,AccDirty,65
553.859,AccPause,1755
553.931,AccDirty,65
553.931,AccPause,1820
554.003,AccDirty,65
554.003,AccPause,1885
554.075,AccDirty,65
554.075,AccPause,1950
554.147,AccDirty,65
554.147,AccPause,2015
554.219,AccDirty,65
554.219,AccPause,2080
554.291,AccDirty,65
554.291,AccPause,2145
554.363,AccDirty,65
554.363,AccPause,2210
554.435,AccDirty,65
554.435,AccPause,2275
554.507,AccDirty,65
554.507,AccPause,2340
554.580,AccDirty,65
554.580,AccPause,2405
554.651,AccDirty,65
554.651,AccPause,2470
554.723,AccDirty,65
554.723,AccPause,2535
554.795,AccDirty,65
554.795,AccPause,2600
554.867,AccDirty,65
554.868,AccPause,2665
554.939,AccDirty,65
554.940,AccPause,2730
555.011,AccDirty,65
555.012,AccPause,2795
555.083,AccDirty,65
555.083,AccPause,2860
555.155,AccDirty,65
555.156,AccPause,2925
555.227,AccDirty,65
555.228,AccPause,2990
555.300,AccDirty,65
555.300,AccPause,3055
555.372,AccDirty,65
555.372,AccPause,3120
555.444,AccDirty,65
555.444,AccPause,3185
555.516,AccDirty,65
555.516,AccPause,3250
555.588,AccDirty,65
555.588,AccPause,3315
555.660,AccDirty,65
555.660,AccPause,3380
555.732,AccDirty,65
555.732,AccPause,3445
555.804,AccDirty,65
555.804,AccPause,3510
555.876,AccDirty,65
555.876,AccPause,3575
555.948,AccDirty,65
555.948,AccPause,3640
556.020,AccDirty,65
556.020,AccPause,3705
556.092,AccDirty,65
556.092,AccPause,3770
556.164,AccDirty,65
556.164,AccPause,3835
556.236,AccDirty,65
556.236,AccPause,3900
556.308,AccDirty,65
556.308,AccPause,3965
556.380,AccDirty,65
556.380,AccPause,4030
556.452,AccDirty,65
556.453,AccPause,4095
556.524,AccDirty,65
556.526,AccPause,4160
556.597,AccDirty,2
556.597,AccDirty,2
556.598,AccDirty,2
556.598,AccDirty,9
556.598,AccDirty,9
556.598,AccDirty,16
556.600,AccDirty,16
556.600,AccDirty,23
556.600,AccDirty,23
556.600,AccDirty,30
556.602,AccDirty,37
556.602,AccDirty,37
556.602,AccDirty,44
556.604,AccDirty,44
556.604,AccDirty,51
556.604,AccDirty,51
556.604,AccDirty,51
556.605,AccDirty,58
556.605,AccPause,57
556.663,AccDirty,58
556.663,AccPause,57
556.721,AccDirty,58
556.721,AccPause,57
556.779,AccDirty,58
556.779,AccPause,57
556.837,AccDirty,58
556.837,AccPause,57
556.895,AccDirty,58
556.895,AccPause,65
556.965,AccDirty,65
556.965,AccPause,65
557.037,AccDirty,65
557.037,AccPause,130
557.109,AccDirty,65
557.109,AccPause,195
557.181,AccDirty,65
557.181,AccPause,260
557.253,AccDirty,65
557.253,AccPause,325
557.325,AccDirty,65
557.325,AccPause,390
557.397,AccDirty,65
557.397,AccPause,455
557.469,AccDirty,65
557.469,AccPause,520
557.541,AccDirty,65
557.542,AccPause,585
557.613,AccDirty,65
557.613,AccPause,650
557.685,AccDirty,65
557.685,AccPause,715
557.757,AccDirty,65
557.757,AccPause,780
557.829,AccDirty,65
557.829,AccPause,845
557.901,AccDirty,65
557.901,AccPause,910
557.973,AccDirty,65
557.973,AccPause,975
558.045,AccDirty,65
558.045,AccPause,1040
558.117,AccDirty,65
558.117,AccPause,1105
558.189,AccDirty,65
558.189,AccPause,1170
558.261,AccDirty,65
558.261,AccPause,1235
558.333,AccDirty,65
558.333,AccPause,1300
558.405,AccDirty,65
558.405,AccPause,1365
558.477,AccDirty,65
558.477,AccPause,1430
558.549,AccDirty,65
558.549,AccPause,1495
558.621,AccDirty,65
558.621,AccPause,1560
558.693,AccDirty,65
558.694,AccPause,1625
558.765,AccDirty,65
558.766,AccPause,1690
558.837,AccDirty,65
558.837,AccPause,1755
558.909,AccDirty,65
558.909,AccPause,1820
558.981,AccDirty,65
558.981,AccPause,1885
559.053,AccDirty,65
559.053,AccPause,1950
559.125,AccDirty,65
559.125,AccPause,2015
559.197,AccDirty,65
559.197,AccPause,2080
559.269,AccDirty,65
559.269,AccPause,2145
559.341,AccDirty,65
559.341,AccPause,2210
559.413,AccDirty,65
559.413,AccPause,2275
559.485,AccDirty,65
559.485,AccPause,2340
559.557,AccDirty,65
559.557,AccPause,2405
559.629,AccDirty,65
559.629,AccPause,2470
559.701,AccDirty,65
559.701,AccPause,2535
559.773,AccDirty,65
559.773,AccPause,2600
559.845,AccDirty,65
559.845,AccPause,2665
559.917,AccDirty,65
559.917,AccPause,2730
559.989,AccDirty,65
559.989,AccPause,2795
560.061,AccDirty,65
560.061,AccPause,2860
560.133,AccDirty,65
560.133,AccPause,2925
560.205,AccDirty,65
560.205,AccPause,2990
560.277,AccDirty,65
560.277,AccPause,3055
560.349,AccDirty,65
560.349,AccPause,3120
560.421,AccDirty,65
560.421,AccPause,3185
560.493,AccDirty,65
560.493,AccPause,3250
560.565,AccDirty,65
560.565,AccPause,3315
560.637,AccDirty,65
560.637,AccPause,3380
560.709,AccDirty,65
560.710,AccPause,3445
560.781,AccDirty,65
560.781,AccPause,3510
560.853,AccDirty,65
560.853,AccPause,3575
560.925,AccDirty,65
560.925,AccPause,3640
560.997,AccDirty,65
560.997,AccPause,3705
561.069,AccDirty,65
561.069,AccPause,3770
561.141,AccDirty,65
561.141,AccPause,3835
561.213,AccDirty,65
561.213,AccPause,3900
561.285,AccDirty,65
561.285,AccPause,3965
561.357,AccDirty,65
561.357,AccPause,4030
561.429,AccDirty,65
561.429,AccPause,4095
561.502,AccDirty,65
561.502,AccPause,4160
561.573,AccDirty,69
561.573,AccPause,4225
561.645,AccDirty,0
561.646,AccDirty,0
561.646,AccDirty,7
561.646,AccDirty,7
561.646,AccDirty,14
561.647,AccDirty,21
561.647,AccDirty,21
561.647,AccDirty,28
561.647,AccDirty,28
561.647,AccDirty,35
561.648,AccDirty,35
561.648,AccDirty,42
561.648,AccDirty,49
561.648,AccDirty,49
561.648,AccDirty,49
561.649,AccDirty,49
561.649,AccDirty,49
561.649,AccDirty,56
561.649,AccPause,57
561.706,AccDirty,57
561.706,AccPause,57
561.765,AccDirty,58
561.765,AccPause,57
561.822,AccDirty,59
561.822,AccPause,57
561.880,AccDirty,60
561.880,AccPause,57
561.938,AccDirty,61
561.938,AccPause,57
561.996,AccDirty,62
561.996,AccPause,57
562.054,AccDirty,63
562.054,AccPause,65
562.125,AccDirty,64
562.125,AccPause,65
562.197,AccDirty,65
562.197,AccPause,130
562.269,AccDirty,65
562.269,AccPause,195
562.341,AccDirty,65
562.341,AccPause,260
562.413,AccDirty,65
562.413,AccPause,325
562.485,AccDirty,65
562.485,AccPause,390
562.557,AccDirty,65
562.557,AccPause,455
562.629,AccDirty,65
562.629,AccPause,520
562.701,AccDirty,65
562.702,AccPause,585
562.773,AccDirty,65
562.774,AccPause,650
562.845,AccDirty,65
562.845,AccPause,715
562.917,AccDirty,65
562.917,AccPause,780
562.989,AccDirty,65
562.989,AccPause,845
563.061,AccDirty,65
563.062,AccPause,910
563.133,AccDirty,65
563.133,AccPause,975
563.205,AccDirty,65
563.205,AccPause,1040
563.277,AccDirty,65
563.277,AccPause,1105
563.349,AccDirty,65
563.349,AccPause,1170
563.421,AccDirty,65
563.422,AccPause,1235
563.493,AccDirty,65
563.493,AccPause,1300
563.565,AccDirty,65
563.565,AccPause,1365
563.637,AccDirty,65
563.637,AccPause,1430
563.709,AccDirty,65
563.710,AccPause,1495
563.781,AccDirty,65
563.782,AccPause,1560
563.853,AccDirty,65
563.853,AccPause,1625
563.925,AccDirty,65
563.925,AccPause,1690
563.997,AccDirty,65
563.998,AccPause,1755
564.069,AccDirty,65
564.069,AccPause,1820
564.141,AccDirty,65
564.141,AccPause,1885
564.213,AccDirty,65
564.213,AccPause,1950
564.285,AccDirty,65
564.286,AccPause,2015
564.357,AccDirty,65
564.357,AccPause,2080
564.429,AccDirty,65
564.429,AccPause,2145
564.502,AccDirty,65
564.502,AccPause,2210
564.573,AccDirty,65
564.574,AccPause,2275
564.645,AccDirty,65
564.645,AccPause,2340
564.717,AccDirty,65
564.717,AccPause,2405
564.789,AccDirty,65
564.790,AccPause,2470
564.861,AccDirty,65
564.861,AccPause,2535
564.933,AccDirty,65
564.934,AccPause,2600
565.005,AccDirty,65
565.006,AccPause,2665
565.077,AccDirty,65
565.077,AccPause,2730
565.149,AccDirty,65
565.149,AccPause,2795
565.221,AccDirty,65
565.221,AccPause,2860
565.293,AccDirty,65
565.293,AccPause,2925
565.365,AccDirty,65
565.365,AccPause,2990
565.437,AccDirty,65
565.437,AccPause,3055
565.510,AccDirty,65
565.510,AccPause,3120
565.581,AccDirty,65
565.582,AccPause,3185
565.653,AccDirty,65
565.653,AccPause,3250
565.725,AccDirty,65
565.725,AccPause,3315
565.797,AccDirty,65
565.798,AccPause,3380
565.869,AccDirty,65
565.869,AccPause,3445
565.941,AccDirty,65
565.941,AccPause,3510
566.013,AccDirty,65
566.014,AccPause,3575
566.085,AccDirty,65
566.085,AccPause,3640
566.157,AccDirty,65
566.158,AccPause,3705
566.229,AccDirty,65
566.230,AccPause,3770
566.301,AccDirty,65
566.302,AccPause,3835
566.373,AccDirty,65
566.374,AccPause,3900
566.445,AccDirty,65
566.446,AccPause,3965
566.518,AccDirty,65
566.518,AccPause,4030
566.589,AccDirty,65
566.590,AccPause,4095
566.661,AccDirty,65
566.662,AccPause,4160
566.734,AccDirty,2
566.734,AccDirty,2
566.734,AccDirty,2
566.734,AccDirty,9
566.735,AccDirty,9
566.735,AccDirty,16
566.735,AccDirty,16
566.735,AccDirty,23
566.735,AccDirty,23
566.735,AccDirty,30
566.736,AccDirty,37
566.736,AccDirty,37
566.736,AccDirty,44
566.736,AccDirty,44
566.736,AccDirty,51
566.737,AccDirty,51
566.737,AccDirty,51
566.737,AccDirty,51
566.738,AccDirty,58
566.738,AccPause,57
566.796,AccDirty,58
566.796,AccPause,57
566.854,AccDirty,58
566.854,AccPause,57
566.912,AccDirty,58
566.912,AccPause,57
566.970,AccDirty,58
566.970,AccPause,57
567.028,AccDirty,58
567.028,AccPause,65
567.094,AccDirty,65
567.094,AccPause,65
567.166,AccDirty,65
567.166,AccPause,130
567.238,AccDirty,65
567.238,AccPause,195
567.310,AccDirty,65
567.310,AccPause,260
567.382,AccDirty,65
567.382,AccPause,325
567.454,AccDirty,65
567.454,AccPause,390
567.526,AccDirty,65
567.526,AccPause,455
567.598,AccDirty,65
567.598,AccPause,520
567.670,AccDirty,65
567.670,AccPause,585
567.742,AccDirty,65
567.742,AccPause,650
567.814,AccDirty,65
567.814,AccPause,715
567.886,AccDirty,65
567.886,AccPause,780
567.958,AccDirty,65
567.958,AccPause,845
568.030,AccDirty,65
568.030,AccPause,910
568.102,AccDirty,65
568.102,AccPause,975
568.174,AccDirty,65
568.174,AccPause,1040
568.246,AccDirty,65
568.246,AccPause,1105
568.318,AccDirty,65
568.318,AccPause,1170
568.390,AccDirty,65
568.390,AccPause,1235
568.462,AccDirty,65
568.462,AccPause,1300
568.534,AccDirty,65
568.534,AccPause,1365
568.606,AccDirty,65
568.606,AccPause,1430
568.678,AccDirty,65
568.678,AccPause,1495
568.750,AccDirty,65
568.750,AccPause,1560
568.822,AccDirty,65
568.822,AccPause,1625
568.894,AccDirty,65
568.894,AccPause,1690
568.966,AccDirty,65
568.966,AccPause,1755
569.038,AccDirty,65
569.038,AccPause,1820
569.110,AccDirty,65
569.110,AccPause,1885
569.182,AccDirty,65
569.182,AccPause,1950
569.254,AccDirty,65
569.254,AccPause,2015
569.326,AccDirty,65
569.326,AccPause,2080
569.398,AccDirty,65
569.398,AccPause,2145
569.470,AccDirty,65
569.470,AccPause,2210
569.542,AccDirty,65
569.542,AccPause,2275
569.614,AccDirty,65
569.614,AccPause,2340
569.686,AccDirty,65
569.686,AccPause,2405
569.758,AccDirty,65
569.758,AccPause,2470
569.830,AccDirty,65
569.830,AccPause,2535
569.902,AccDirty,65
569.902,AccPause,2600
569.974,AccDirty,65
569.974,AccPause,2665
570.046,AccDirty,65
570.046,AccPause,2730
570.118,AccDirty,65
570.118,AccPause,2795
570.190,AccDirty,65
570.190,AccPause,2860
570.262,AccDirty,65
570.262,AccPause,2925
570.334,AccDirty,65
570.334,AccPause,2990
570.406,AccDirty,65
570.406,AccPause,3055
570.478,AccDirty,65
570.478,AccPause,3120
570.550,AccDirty,65
570.550,AccPause,3185
570.622,AccDirty,65
570.622,AccPause,3250
570.694,AccDirty,65
570.694,AccPause,3315
570.766,AccDirty,65
570.766,AccPause,3380
570.838,AccDirty,65
570.838,AccPause,3445
570.910,AccDirty,65
570.910,AccPause,3510
570.982,AccDirty,65
570.982,AccPause,3575
571.054,AccDirty,65
571.054,AccPause,3640
571.126,AccDirty,65
571.126,AccPause,3705
571.198,AccDirty,65
571.198,AccPause,3770
571.270,AccDirty,65
571.270,AccPause,3835
571.342,AccDirty,65
571.342,AccPause,3900
571.414,AccDirty,65
571.414,AccPause,3965
571.486,AccDirty,65
571.486,AccPause,4030
571.558,AccDirty,65
571.558,AccPause,4095
571.630,AccDirty,65
571.630,AccPause,4160
571.702,AccDirty,65
571.702,AccPause,4225
571.774,AccDirty,69
571.774,AccPause,4290
571.846,AccDirty,0
571.846,AccDirty,0
571.848,AccDirty,7
571.848,AccDirty,7
571.849,AccDirty,14
571.849,AccDirty,21
571.849,AccDirty,21
571.849,AccDirty,28
571.849,AccDirty,28
571.850,AccDirty,35
571.850,AccDirty,35
571.850,AccDirty,42
571.850,AccDirty,49
571.850,AccDirty,49
571.850,AccDirty,49
571.851,AccDirty,49
571.851,AccDirty,56
571.851,AccPause,57
571.909,AccDirty,57
571.909,AccPause,57
571.967,AccDirty,58
571.967,AccPause,57
572.025,AccDirty,59
572.025,AccPause,57
572.083,AccDirty,60
572.083,AccPause,57
572.141,AccDirty,61
572.141,AccPause,57
572.199,AccDirty,62
572.199,AccPause,57
572.257,AccDirty,63
572.257,AccPause,65
572.326,AccDirty,64
572.326,AccPause,65
572.398,AccDirty,65
572.398,AccPause,130
572.470,AccDirty,65
572.470,AccPause,195
572.542,AccDirty,65
572.542,AccPause,260
572.614,AccDirty,65
572.614,AccPause,325
572.686,AccDirty,65
572.686,AccPause,390
572.758,AccDirty,65
572.758,AccPause,455
572.830,AccDirty,65
572.830,AccPause,520
572.902,AccDirty,65
572.902,AccPause,585
572.974,AccDirty,65
572.974,AccPause,650
573.046,AccDirty,65
573.046,AccPause,715
573.118,AccDirty,65
573.118,AccPause,780
573.190,AccDirty,65
573.190,AccPause,845
573.262,AccDirty,65
573.262,AccPause,910
573.334,AccDirty,65
573.334,AccPause,975
573.406,AccDirty,65
573.406,AccPause,1040
573.478,AccDirty,65
573.478,AccPause,1105
573.550,AccDirty,65
573.550,AccPause,1170
573.622,AccDirty,65
573.622,AccPause,1235
573.694,AccDirty,65
573.694,AccPause,1300
573.766,AccDirty,65
573.766,AccPause,1365
573.838,AccDirty,65
573.838,AccPause,1430
573.910,AccDirty,65
573.910,AccPause,1495
573.982,AccDirty,65
573.982,AccPause,1560
574.054,AccDirty,65
574.054,AccPause,1625
574.126,AccDirty,65
574.126,AccPause,1690
574.198,AccDirty,65
574.198,AccPause,1755
574.270,AccDirty,65
574.270,AccPause,1820
574.342,AccDirty,65
574.342,AccPause,1885
574.414,AccDirty,65
574.414,AccPause,1950
574.486,AccDirty,65
574.486,AccPause,2015
574.558,AccDirty,65
574.558,AccPause,2080
574.630,AccDirty,65
574.630,AccPause,2145
574.702,AccDirty,65
574.702,AccPause,2210
574.774,AccDirty,65
574.774,AccPause,2275
574.846,AccDirty,65
574.846,AccPause,2340
574.918,AccDirty,65
574.920,AccPause,2405
574.990,AccDirty,65
574.990,AccPause,2470
575.062,AccDirty,65
575.062,AccPause,2535
575.134,AccDirty,65
575.134,AccPause,2600
575.206,AccDirty,65
575.206,AccPause,2665
575.278,AccDirty,65
575.278,AccPause,2730
575.350,AccDirty,65
575.350,AccPause,2795
575.422,AccDirty,65
575.422,AccPause,2860
575.494,AccDirty,65
575.494,AccPause,2925
575.566,AccDirty,65
575.566,AccPause,2990
575.638,AccDirty,65
575.638,AccPause,3055
575.710,AccDirty,65
575.710,AccPause,3120
575.782,AccDirty,65
575.782,AccPause,3185
575.855,AccDirty,65
575.855,AccPause,3250
575.926,AccDirty,65
575.926,AccPause,3315
575.998,AccDirty,65
575.998,AccPause,3380
576.070,AccDirty,65
576.070,AccPause,3445
576.142,AccDirty,65
576.142,AccPause,3510
576.214,AccDirty,65
576.214,AccPause,3575
576.286,AccDirty,65
576.286,AccPause,3640
576.358,AccDirty,65
576.358,AccPause,3705
576.430,AccDirty,65
576.430,AccPause,3770
576.502,AccDirty,65
576.503,AccPause,3835
576.574,AccDirty,65
576.574,AccPause,3900
576.646,AccDirty,65
576.646,AccPause,3965
576.718,AccDirty,65
576.718,AccPause,4030
576.790,AccDirty,65
576.790,AccPause,4095
576.863,AccDirty,65
576.863,AccPause,4160
576.935,AccDirty,2
576.935,AccDirty,2
576.935,AccDirty,2
576.937,AccDirty,9
576.937,AccDirty,9
576.937,AccDirty,16
576.937,AccDirty,16
576.938,AccDirty,23
576.939,AccDirty,23
576.939,AccDirty,30
576.939,AccDirty,37
576.939,AccDirty,37
576.942,AccDirty,44
576.942,AccDirty,44
576.942,AccDirty,51
576.942,AccDirty,51
576.942,AccDirty,51
576.942,AccDirty,58
576.943,AccPause,57
577.001,AccDirty,58
577.001,AccPause,57
577.059,AccDirty,58
577.059,AccPause,57
577.117,AccDirty,58
577.117,AccPause,57
577.175,AccDirty,58
577.175,AccPause,57
577.233,AccDirty,58
577.233,AccPause,65
577.303,AccDirty,65
577.303,AccPause,65
577.375,AccDirty,65
577.375,AccPause,130
577.446,AccDirty,65
577.447,AccPause,195
577.519,AccDirty,65
577.519,AccPause,260
577.590,AccDirty,65
577.591,AccPause,325
577.662,AccDirty,65
577.663,AccPause,390
577.735,AccDirty,65
577.735,AccPause,455
577.807,AccDirty,65
577.807,AccPause,520
577.879,AccDirty,65
577.879,AccPause,585
577.951,AccDirty,65
577.951,AccPause,650
578.023,AccDirty,65
578.023,AccPause,715
578.095,AccDirty,65
578.095,AccPause,780
578.167,AccDirty,65
578.167,AccPause,845
578.239,AccDirty,65
578.239,AccPause,910
578.311,AccDirty,65
578.311,AccPause,975
578.383,AccDirty,65
578.383,AccPause,1040
578.455,AccDirty,65
578.455,AccPause,1105
578.527,AccDirty,65
578.527,AccPause,1170
578.599,AccDirty,65
578.599,AccPause,1235
578.671,AccDirty,65
578.671,AccPause,1300
578.743,AccDirty,65
578.743,AccPause,1365
578.815,AccDirty,65
578.815,AccPause,1430
578.887,AccDirty,65
578.887,AccPause,1495
578.959,AccDirty,65
578.959,AccPause,1560
579.031,AccDirty,65
579.031,AccPause,1625
579.103,AccDirty,65
579.103,AccPause,1690
579.175,AccDirty,65
579.175,AccPause,1755
579.247,AccDirty,65
579.247,AccPause,1820
579.319,AccDirty,65
579.319,AccPause,1885
579.391,AccDirty,65
579.391,AccPause,1950
579.463,AccDirty,65
579.463,AccPause,2015
579.535,AccDirty,65
579.535,AccPause,2080
579.607,AccDirty,65
579.607,AccPause,2145
579.679,AccDirty,65
579.679,AccPause,2210
579.751,AccDirty,65
579.751,AccPause,2275
579.823,AccDirty,65
579.823,AccPause,2340
579.895,AccDirty,65
579.895,AccPause,2405
579.967,AccDirty,65
579.967,AccPause,2470
580.039,AccDirty,65
580.039,AccPause,2535
580.111,AccDirty,65
580.111,AccPause,2600
580.183,AccDirty,65
580.183,AccPause,2665
